CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR;CONDICION_DE_HABITABILIDAD
TQRMNOQQXHKNNTCDEIIAD00867716;2024;3;1;1;1;S;32;2368;1;;8;1;;2;1;1;1;;1;1;1;1;2;2;2;8;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;459000;2;;2;2;;1;153000;2;;2;2;;1;4699;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSURHJKNOCDEIIAD00862625;2024;3;1;1;1;S;32;2838;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;2;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQYPHKMOLCDEIIAD00867717;2024;3;1;1;1;S;32;969;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;4;ELECTRICIDAD;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;700000;4;;4;4;;2;700000;8;;8;8;;6;858;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOUWTHMONQCDEIIAD00867718;2024;3;1;1;1;S;32;1018;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;96;0;1;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQVVHKMPRCDEIJAH00867719;2024;3;1;1;1;S;33;2489;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSRRHKMPRCDEIJAH00867720;2024;3;1;1;1;S;33;3034;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;4;2;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQYPHMMPTCDEIJAH00855382;2024;3;1;1;1;S;33;2344;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;850000;5;;5;5;;5;850000;9;;9;9;;9;2501;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPVVHLMSMCDEIJAH00807262;2024;3;1;1;1;S;33;1963;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;940000;6;;5;5;;6;313333,33;5;;5;5;;5;3481;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQSRHKOPTCDEIJAH00867721;2024;3;1;1;1;S;33;2128;1;;3;1;;4;1;1;2;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;604000;3;;3;3;;3;302000;5;;4;4;;5;3049;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Saludable
TQRMNOPWSHLMQOCDEIJAH00807612;2024;3;1;1;1;S;33;1341;1;;3;1;;2;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;0;4;900000;5;;5;5;;5;225000;3;;3;3;;4;2848;2;4;98;0;0;0;Nuclear;Material durable;Medio;Saludable
TQSMNOQPTHLMQOCDEIJAH00867722;2024;3;1;1;1;S;33;1303;1;;2;1;;2;2;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;990000;6;;5;6;;6;990000;9;;9;9;;10;1411;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Saludable
TQRMNOQQVHLMQOCDEIJAH00807221;2024;3;1;1;1;S;33;1564;2;;4;1;;4;1;1;2;;1;1;1;2;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;1;3;1200000;7;;6;7;;7;300000;5;;4;4;;5;4041;1;4;98;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOSTQHKNQLCDEIJAH00867723;2024;3;1;1;1;S;33;1188;1;;5;1;;4;1;1;2;;1;1;1;2;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1500000;8;;8;8;;8;300000;5;;4;4;;5;1395;2;3;98;0;0;0;Extendido;Material durable;Medio;Saludable
TQRMNOPUPHJMQTCDEIJAH00867724;2024;3;1;1;1;S;33;1369;1;;2;1;;1;1;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220000;1;;1;1;;1;220000;3;;3;3;;3;1592;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Saludable
TQRMNOQXUHLMKOCDEFJAH00803482;2024;3;1;1;43;N;3;268;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2850000;10;10;10;;10;10;1425000;10;10;10;;10;10;504;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQRTHMOKOCDEFJAH00808767;2024;3;1;1;43;N;3;328;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;1;1;2;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;2025000;9;9;9;;10;9;405000;6;7;6;;7;5;626;1;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORSSHLNKOCDEIKAH00807901;2024;3;1;1;43;S;34;342;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;750000;4;5;4;4;;4;750000;9;9;9;8;;9;364;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORRSHLMKQCDEIKAH00807903;2024;3;1;1;43;S;34;725;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQXTHKMKNCDEOJAH00867804;2024;3;1;1;44;N;93;97;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;5;1;4;740000;4;5;3;;5;3;148000;2;2;1;;2;1;128;1;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORRRHLOKQCDEOJAH00808457;2024;3;1;1;44;N;93;59;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSPPHMOKPCDEOJAH00813442;2024;3;1;1;44;N;93;61;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQWVHKMKQCDEOJAH00867805;2024;3;1;1;44;N;93;134;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;750000;4;5;3;;5;4;375000;6;6;5;;6;5;185;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSVTHKMKQCDEOJAH00867806;2024;3;1;1;44;N;93;81;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;370000;2;2;1;;2;1;123333,33;1;2;1;;2;1;93;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPQWHKOKRCDEOJAH00867807;2024;3;1;1;44;N;93;105;3;;1;2;;4;2;2;1;;1;2;1;2;1;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;50000;1;1;1;;1;1;50000;1;1;1;;1;1;170;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Saludable
TQRMNOUSWHMOKMCDEHIBB00810868;2024;3;1;1;40;N;22;124;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;3;3;1100000;6;7;7;;7;7;183333,33;2;3;3;;3;4;131;2;0;1;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORSVHMOKNCDEHIBB00810869;2024;3;1;1;40;N;22;111;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;850000;5;6;6;;6;6;212500;3;3;4;;4;5;108;4;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTTUHJOKTCDEIOAH00863024;2024;3;1;1;43;N;38;165;1;;1;2;;4;2;2;1;;2;0;0;0;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;4;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;520902;3;3;3;;3;3;130225,5;2;2;1;;2;2;228;2;0;98;0;0;0;Nuclear;Material durable;Alto;Insuficiente
TQRMNOPRYHKNKTCDEIOAH00867808;2024;3;1;1;43;N;38;106;1;;1;1;;5;2;2;1;;1;2;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Regular
TQRMNORTPHKNKTCDEIOAH00867809;2024;3;1;1;43;N;38;150;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;2655000;10;10;10;;10;10;885000;9;9;9;;10;9;224;1;3;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPXPHLNKRCDEIOAH00808217;2024;3;1;1;43;N;38;153;1;;2;2;;5;1;1;1;;1;1;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;473044;2;3;3;;3;3;94608,8;1;1;1;;1;1;174;1;0;98;0;0;0;Extendido;Material durable;Alto;Regular
TQRMNOPURHMNKTCDEIOAH00867810;2024;3;1;1;43;N;38;138;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;280000;1;1;1;;1;1;280000;4;4;4;;5;4;173;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQQVHJOKUCDEIOAH00863229;2024;3;1;1;43;N;38;140;1;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;6;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;854000;5;6;5;;6;6;142333,33;2;2;2;;2;2;224;2;3;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOPQTHLMKSCDEIOAH00808215;2024;3;1;1;43;N;38;104;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;750000;4;5;5;;5;5;187500;3;3;2;;3;3;133;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORVQHMOKUCDEIOAH00813214;2024;3;1;1;43;N;38;55;1;;4;1;;4;1;1;1;;1;1;1;1;1;1;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;700000;4;4;4;;5;5;233333,33;3;4;3;;4;4;87;1;3;4;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSSQHMOKUCDEIOAH00813230;2024;3;1;1;43;N;38;91;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOTVPHKOKQCDEIHJF00867811;2024;3;1;1;44;N;31;198;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;2;1;1;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1600000;8;9;7;;9;7;400000;6;7;5;;7;5;228;2;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORVQHJNKOCDEIHJF00862190;2024;3;1;1;44;N;31;220;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;2100000;9;10;9;;10;9;700000;8;9;8;;9;8;234;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTWRHJNKOCDEIHJF00862191;2024;3;1;1;44;N;31;177;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2000000;9;9;8;;10;9;2000000;10;10;10;;10;10;178;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVXHMLKPCDEIHJF00811865;2024;3;1;1;44;N;31;180;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3300000;10;10;10;;10;10;3300000;10;10;10;;10;10;180;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNPVRUHMOKQCDEIHJF00811866;2024;3;1;1;44;N;31;460;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;2;1;2;2;0;1;1;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1300000;7;8;6;;8;7;650000;8;9;7;;9;7;460;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSTWHJKOUCDEIJAH00862485;2024;3;1;1;1;S;33;4429;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQRVHJLPLCDEIJAH00867580;2024;3;1;1;1;S;33;2540;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;1;2;3;;1;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;0;7;1304000;7;;7;7;;7;186285,71;2;;2;2;;3;4788;1;2;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOQQXHMNRRCDEIJAH00812732;2024;3;1;1;1;S;33;1952;1;;3;1;;4;1;1;2;;1;1;1;1;2;1;2;3;2;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;3;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORRSHMNRRCDEIJAH00812733;2024;3;1;1;1;S;33;1905;1;;5;2;;4;2;1;2;;1;1;1;1;2;2;2;5;5;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;1;1;1;2;2;1;2;2;1;1;2;1;2;2;2;2;12;1;11;1242000;7;;7;7;;7;103500;1;;1;1;;1;4367;5;4;9;8;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPQVHKOQQCDEIJAH00867581;2024;3;1;1;1;S;33;3165;1;;4;2;;2;1;1;1;;1;2;1;2;2;2;2;4;3;2;0;2;1;2;2;0;1;2;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORRPHMMRSCDEIJAH00867582;2024;3;1;1;1;S;33;2468;2;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;1;2;300000;1;;1;1;;1;100000;1;;1;1;;1;3433;2;1;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPXVHLMRQCDEIJAH00807259;2024;3;1;1;1;S;33;1998;1;;4;1;;3;1;1;2;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1200000;7;;7;7;;7;600000;8;;8;8;;8;2825;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQSQHLMRRCDEIJAH00812646;2024;3;1;1;1;S;33;2227;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;621000;3;;3;3;;3;310500;5;;5;5;;5;3599;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORVWHJMSLCDEIJAH00862416;2024;3;1;1;1;S;33;2574;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;4;ELECTRICO;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSVYHLKRTCDEIJAH00807552;2024;3;1;1;1;S;33;1990;2;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;3;0;0;Nuclear;Material durable;Bajo;Buena
TQSMNOPVYHMOSLCDEIJAH00867583;2024;3;1;1;1;S;33;1599;2;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;1;1;1;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2;2;2;0;2;345000;2;;1;1;;2;172500;2;;2;2;;2;3326;2;0;1;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOUQSHLOKMCDEFIAH00808613;2024;3;1;1;43;S;2;934;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;1200000;7;7;7;7;;7;1200000;10;10;10;10;;10;1166;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORXPHLKLMCDEFJAH00808695;2024;3;1;1;43;N;3;409;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;1;;1;1;200000;3;3;2;;3;2;329;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOPXSHJMLNCDEFJAH00867584;2024;3;1;1;43;N;3;310;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;4;0;4;2200000;9;10;10;;10;9;550000;8;8;7;;8;7;562;2;1;3;4;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORRVHJMLNCDEFJAH00862622;2024;3;1;1;43;N;3;334;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;1;0;1;360000;2;2;2;;2;2;360000;5;6;5;;6;4;555;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSVXHMNLLCDEFJAH00808762;2024;3;1;1;43;N;3;203;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;2;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORUSHKOLPCDEFJAH00867585;2024;3;1;1;43;N;3;214;1;;2;1;;4;1;1;1;;1;1;1;3;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;750000;4;5;4;;5;4;250000;4;4;3;;4;2;315;1;2;3;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOUPXHJNLPCDEFJAH00862623;2024;3;1;1;43;N;3;203;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;2169000;9;10;10;;10;9;361500;5;6;5;;6;4;433;1;2;3;5;4;0;Extendido;Material durable;Medio;Buena
TQRMNOPQRHMOLMCDEFJAH00808763;2024;3;1;1;43;N;3;241;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1500000;8;8;8;;8;8;300000;4;5;4;;5;3;505;1;2;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORVUHKMLRCDEFJAH00867586;2024;3;1;1;43;N;3;263;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;2000000;9;9;9;;10;9;666666,67;8;9;8;;9;8;432;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPPSHJNLRCDEFJAH00867587;2024;3;1;1;43;N;3;208;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1000000;6;6;6;;7;6;1000000;9;10;9;;10;9;334;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPYVHJNLRCDEFJAH00867588;2024;3;1;1;43;N;3;160;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;400000;2;2;2;;2;2;400000;6;6;6;;7;5;199;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
