"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOSRXHJMKSCDEFLID00864283";2024;2;1;1;43;"S";5;415;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOSSYHJMKSCDEFLID00864284";2024;2;1;1;43;"S";5;433;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;482000;"4";"4";"4";"4";"";"4";241000;"5";"5";"5";"5";"";"6";764;1;2;98;0;0;0
"TQRMNOPTYHKLKTCDEFLID00864285";2024;2;1;1;43;"S";5;488;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;900000;"7";"8";"7";"7";"";"8";900000;"10";"10";"10";"10";"";"10";739;1;0;98;0;0;0
"TQRMNOTPXHLOLQCDEFNFF00804196";2024;2;2;1;41;"N";7;279;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;230000;"1";"1";"2";"";"2";"2";230000;"5";"5";"7";"";"6";"6";365;1;0;98;0;0;0
"TQRMNORQUHMMKTCDEIJAH00802040";2024;2;1;1;1;"S";33;2112;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;3;4;5;0
"TQRMNOQWRHJKLNCDEIJAH00864286";2024;2;1;1;1;"S";33;759;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;800000;"7";"";"6";"7";"";"7";800000;"10";"";"10";"10";"";"10";835;1;0;98;0;0;0
"TQRMNOQSVHJMLOCDEIJAH00864287";2024;2;1;1;1;"S";33;1720;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;"2";"";"2";"2";"";"2";300000;"6";"";"6";"6";"";"7";2095;96;0;98;0;0;0
"TQRMNOQSWHJMLOCDEIJAH00864288";2024;2;1;1;1;"S";33;2392;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;700000;"6";"";"6";"6";"";"6";700000;"9";"";"9";"9";"";"10";3040;1;0;98;0;0;0
"TQRMNOQTUHJMLQCDEIJAH00864289";2024;2;1;1;1;"S";33;1824;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;380000;"3";"";"3";"3";"";"3";190000;"4";"";"4";"4";"";"5";3124;2;0;98;0;0;0
"TQRMNOQRVHMOKUCDEIJAH00864290";2024;2;1;1;1;"S";33;3298;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"0";"";"0";"0";"";"0";0;"0";"";"0";"0";"";"0";2605;1;0;98;0;0;0
"TQRMNORPVHMMLLCDEIJAH00802423";2024;2;1;1;1;"S";33;1344;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;550000;"5";"";"4";"5";"";"5";550000;"9";"";"9";"9";"";"9";1714;1;0;98;0;0;0
"TQRMNOPXPHKOLOCDEIJAH00857220";2024;2;1;1;1;"S";33;49;1;"";2;2;"";4;1;2;1;"";1;1;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;1;3;248000;"2";"";"2";"2";"";"2";62000;"1";"";"1";"1";"";"1";73;2;0;1;0;0;0
"TQRMNOWQUHMMLMCDEIJAH00802500";2024;2;1;1;1;"S";33;437;1;"";2;1;"";2;2;1;1;"";1;1;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;138000;"1";"";"1";"1";"";"1";69000;"1";"";"1";"1";"";"1";498;1;0;98;0;0;0
"TQUMNOQXUHLMLLCDEIJAH00864291";2024;2;1;1;1;"S";33;4913;2;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;5;2;3;1724500;"10";"";"9";"10";"";"10";344900;"7";"";"7";"7";"";"7";9742;2;0;1;0;0;0
"TQRMNORQPHMKNNCDEIJAH00802129";2024;2;1;1;1;"S";33;715;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;4;98;0;0;0
"TQRMNOPUVHLNNPCDEIJAH00864292";2024;2;1;1;1;"S";33;105;1;"";2;2;"";1;1;1;2;"";1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;3;0;3;190000;"1";"";"1";"1";"";"1";63333,33;"1";"";"1";"1";"";"1";132;2;0;1;0;0;0
"TQRMNOSSUHKMNQCDEIJAH00858250";2024;2;1;1;1;"S";33;1155;1;"";4;1;"";2;1;1;2;"";1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;1230000;"9";"";"8";"9";"";"9";410000;"8";"";"8";"8";"";"8";2278;1;2;98;0;0;0
"TQRMNORPPHLMNQCDEIJAH00812772";2024;2;1;1;1;"S";33;1030;1;"";6;1;"";1;1;1;1;"";1;1;1;2;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;400000;"3";"";"3";"3";"";"3";200000;"4";"";"4";"4";"";"5";1794;1;2;98;0;0;0
"TQRMNOQXYHMNOTCDEIJAH00802131";2024;2;1;1;1;"S";33;1704;2;"";3;2;"";2;1;1;1;"";1;2;2;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;3;0;0;0
"TQRMNOQSRHMNOUCDEIJAH00802398";2024;2;1;1;1;"S";33;2159;1;"";3;2;"";4;2;1;1;"";1;1;2;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNORRVHLOORCDEIJAH00807358";2024;2;1;1;1;"S";33;2454;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;97;0;0;0
"TQRMNOQUPHKNRTCDEIJAH00864411";2024;2;1;1;1;"S";33;379;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;200000;"1";"";"1";"1";"";"1";66666,67;"1";"";"1";"1";"";"1";508;2;1;98;0;0;0
"TQRMNOPQPHMOLRCDEFIAH00798330";2024;2;2;1;43;"S";2;1479;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;600000;"5";"5";"5";"5";"";"5";600000;"9";"9";"9";"9";"";"9";1362;1;0;98;0;0;0
"TQRMNOPVUHJOLTCDEFIAH00864412";2024;2;1;1;43;"S";2;410;1;"";2;1;"";2;2;1;1;"";1;1;2;1;2;2;2;2;1;2;0;1;1;2;1;1;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;10;1;9;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;3;4;0
"TQRMNORRQHMOLSCDEFIAH00798195";2024;2;1;1;43;"S";2;447;1;"";2;2;"";1;2;1;1;"";1;1;2;2;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQTUHLMLTCDEFIAH00803448";2024;2;1;1;43;"S";2;939;1;"";9;1;"";2;1;1;1;"";1;1;1;1;2;2;2;9;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;810000;"7";"7";"7";"7";"";"6";810000;"10";"10";"10";"10";"";"10";1203;1;0;98;0;0;0
"TQRMNOSSTHMOLTCDEFIAH00798216";2024;2;1;1;43;"S";2;1178;1;"";2;1;"";2;1;1;2;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;200000;"1";"1";"1";"1";"";"1";50000;"1";"1";"1";"1";"";"1";1097;2;0;98;0;0;0
"TQRMNOTRXHKMLQCDEFIAH00857372";2024;2;1;1;43;"S";2;501;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;2;0;2;4000000;"10";"10";"10";"10";"";"10";2000000;"10";"10";"10";"10";"";"10";608;2;0;1;0;0;0
"TQRMNOSUQHKLLRCDEFIAH00861278";2024;2;1;1;43;"S";2;1520;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1500000;"9";"10";"10";"9";"";"9";1500000;"10";"10";"10";"10";"";"10";1956;1;0;98;0;0;0
"TQRMNOUXSHKOLTCDEFIAH00860576";2024;2;1;1;43;"S";2;1342;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;1;98;0;0;0
"TQRMNOQTWHMMMLCDEFIAH00798202";2024;2;1;1;43;"S";2;963;1;"";2;1;"";2;2;1;1;"";1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;412000;"3";"3";"3";"3";"";"3";206000;"5";"5";"4";"4";"";"4";1818;1;0;98;0;0;0
"TQRMNOPYWHLMKUCDEFJAH00803499";2024;2;1;1;43;"N";3;380;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;200000;"1";"1";"1";"";"1";"1";100000;"2";"2";"1";"";"2";"2";774;1;2;98;0;0;0
"TQRMNOPRYHMLKSCDEFJAH00803501";2024;2;1;1;43;"N";3;301;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;270000;"2";"2";"2";"";"2";"2";270000;"6";"6";"5";"";"7";"5";454;1;0;98;0;0;0
"TQRMNORQTHMLKSCDEFJAH00798429";2024;2;1;1;43;"N";3;297;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;716000;"6";"7";"6";"";"7";"7";358000;"7";"8";"7";"";"8";"7";595;1;2;98;0;0;0
"TQRMNORPWHKOKTCDEFJAH00856647";2024;2;1;1;43;"N";3;338;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;684000;"6";"6";"6";"";"6";"6";228000;"5";"5";"4";"";"6";"4";564;1;2;3;0;0;0
"TQRMNORWSHKNKUCDEFJAH00856648";2024;2;1;1;43;"N";3;209;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;4;3;2;0;0
"TQRMNORTSHKMLLCDEFJAH00857527";2024;2;1;1;43;"N";3;303;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;3;0;3;520000;"4";"5";"4";"";"5";"5";173333,33;"4";"4";"3";"";"4";"3";490;2;0;97;0;0;0
"TQRMNOQXQHKMLMCDEFJAH00858311";2024;2;1;1;43;"N";3;439;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;587400;"5";"5";"5";"";"5";"5";293700;"6";"7";"6";"";"7";"6";751;1;2;96;0;0;0
"TQRMNOPRPHMNLLCDEFJAH00856649";2024;2;1;1;43;"N";3;179;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;4;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;0;2;653400;"6";"6";"6";"";"6";"6";326700;"7";"7";"6";"";"7";"6";180;1;0;2;0;0;0
"TQRMNOQSVHMNLLCDEFJAH00798430";2024;2;1;1;43;"N";3;252;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOSYRHLMLOCDEFJAH00803509";2024;2;1;1;43;"N";3;317;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;1050000;"8";"8";"8";"";"9";"8";525000;"9";"9";"9";"";"9";"8";558;2;0;98;0;0;0
"TQRMNORXXHLOLTCDEIKAH00807947";2024;2;1;1;43;"S";34;650;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1200000;"8";"9";"9";"8";"";"9";400000;"8";"8";"7";"8";"";"7";1365;1;0;98;0;0;0
"TQRMNORUQHMKLLCDEGLDF00800055";2024;2;1;1;41;"N";15;237;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;704000;"6";"6";"8";"";"7";"9";704000;"10";"10";"10";"";"10";"10";243;1;0;98;0;0;0
"TQRMNOSQTHKOKNCDEHLEH00856483";2024;2;1;1;40;"N";25;225;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;430000;"3";"4";"4";"";"4";"5";86000;"1";"1";"2";"";"2";"2";233;1;0;98;0;0;0
"TQRMNOSYUHKMKOCDEHLEH00861420";2024;2;1;1;40;"N";25;149;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;250000;"2";"2";"2";"";"2";"2";62500;"1";"1";"1";"";"1";"1";124;2;0;1;0;0;0
"TQRMNORRSHKOKTCDEFNFF00856791";2024;2;1;1;41;"N";7;298;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1020000;"8";"8";"9";"";"9";"9";340000;"7";"7";"9";"";"8";"8";512;2;0;1;0;0;0
"TQRMNOQVWHMMLMCDEOJAH00858445";2024;2;1;1;44;"N";93;39;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;710000;"6";"7";"5";"";"7";"6";710000;"10";"10";"9";"";"10";"9";49;1;0;98;0;0;0
"TQRMNORXQHKMLLCDEOJAH00864524";2024;2;1;1;44;"N";93;90;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;1;0;1;212000;"1";"1";"1";"";"1";"1";212000;"5";"5";"4";"";"5";"4";118;1;0;98;0;0;0
"TQRMNOPPWHMMLNCDEOJAH00803255";2024;2;1;1;44;"N";93;144;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;750000;"6";"7";"6";"";"7";"6";750000;"10";"10";"9";"";"10";"10";180;1;0;98;0;0;0
"TQRMNOTPUHKNLMCDEOJAH00858446";2024;2;1;1;44;"N";93;134;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;2;3;0;0
"TQRMNOPXTHLNLMCDEOJAH00808478";2024;2;1;1;44;"N";93;157;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;290000;"2";"2";"2";"";"2";"2";290000;"6";"7";"5";"";"7";"6";184;1;0;98;0;0;0
"TQRMNORTTHLNLMCDEOJAH00808441";2024;2;1;1;44;"N";93;54;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;"2";"2";"2";"";"2";"2";300000;"6";"7";"5";"";"7";"6";65;1;0;98;0;0;0
"TQRMNOQQTHJOLNCDEOJAH00864525";2024;2;1;1;44;"N";93;75;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1200000;"9";"9";"8";"";"9";"9";240000;"5";"5";"4";"";"6";"5";100;1;4;98;0;0;0
"TQRMNOPYUHJKKMCDEHJGH00864526";2024;2;1;1;40;"S";23;372;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;2;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;700000;"6";"6";"7";"6";"";"6";233333,33;"5";"5";"7";"5";"";"7";370;2;0;98;0;0;0
"TQRMNOPSRHLKKMCDEHJGH00805908";2024;2;1;1;40;"S";23;203;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;1;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2386000;"10";"10";"10";"10";"";"10";2386000;"10";"10";"10";"10";"";"10";203;98;0;1;0;0;0
"TQRMNOQXXHLMLSCDEHJGH00811025";2024;2;1;1;40;"S";23;338;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;5;1;4;551000;"5";"5";"5";"5";"";"5";110200;"2";"2";"3";"2";"";"3";328;1;0;3;0;0;0
"TQRMNOSTPHKOLTCDEHJGH00857104";2024;2;1;1;40;"S";23;251;1;"";4;1;"";4;2;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;800000;"7";"7";"7";"6";"";"7";200000;"4";"4";"6";"4";"";"6";248;1;0;98;0;0;0
"TQRMNOQSXHMMLUCDEHJGH00800770";2024;2;1;1;40;"S";23;390;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;204000;"1";"1";"1";"1";"";"2";204000;"4";"5";"6";"4";"";"6";399;1;0;98;0;0;0
"TQRMNOPQYHKKLUCDEHJGH00858398";2024;2;1;1;40;"S";23;325;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;670000;"6";"6";"6";"6";"";"6";223333,33;"5";"5";"7";"5";"";"6";327;1;0;98;0;0;0
"TQRMNOPYVHKMMLCDEHJGH00858399";2024;2;1;1;40;"S";23;459;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;900000;"7";"8";"8";"7";"";"8";150000;"3";"3";"4";"3";"";"4";500;1;2;98;0;0;0
"TQRMNOSVXHKMMLCDEHJGH00857106";2024;2;1;1;40;"S";23;399;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;710000;"6";"6";"7";"6";"";"6";236666,67;"5";"5";"7";"5";"";"7";414;1;0;98;0;0;0
"TQRMNOPQXHLNLTCDEHJGH00805925";2024;2;1;1;40;"S";23;368;1;"";4;2;"";4;2;1;1;"";1;1;1;1;1;2;2;1;1;2;0;1;1;2;2;0;2;0;1;"";1;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;788000;"6";"7";"7";"6";"";"7";262666,67;"6";"6";"8";"6";"";"7";353;1;0;2;0;0;0
"TQRMNOPQXHLNLTCDEHJGH00805925";2024;2;2;1;40;"S";23;286;1;"";4;2;"";4;2;1;1;"";1;1;1;1;1;2;2;1;1;2;0;1;1;2;2;0;2;0;6;"";1;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300000;"2";"2";"2";"2";"";"3";150000;"3";"3";"4";"3";"";"4";287;2;0;2;0;0;0
